258,1,"Spell: Spell Sequencer Activation [258]","Irrelevant","Irrelevant","Activates a spell sequencer.

The resource key must be set to the filename of the spell which contains the Spell Sequencer Creation effect, which must be an innate ability.
The spell which contains the Spell Sequencer Creation effect can have a maximum filename of 7 characters.
The spell which contains the Spell Sequencer Activation effect must have the same filename, suffixed with the D character.
eg:
  Spell Sequencer Creation filename = SPSS101 
  Spell Sequencer Activation filename = SPSS101D"
259,1,"Protection: Spell Trap [259]","Amount","Level","Applies the spell-trap effect to the targeted creature(s), absorbing a number of spells as specified by the 'Amount' field, of the level specified by the 'Level' field, and recalling previously cast spells. A spell is assigned to a spell level by the power level of the first effect greater than the 'Level' parameter in the extended header that is being called."
260,1,"Spell: Spell Sequencer Activation [258]","Irrelevant","Irrelevant","Activates a spell sequencer at a target point.

The resource key must be set to the filename of the spell which contains the Spell Sequencer Creation effect, which must be an innate ability.
The spell which contains the Spell Sequencer Creation effect can have a maximum filename of 7 characters.
The spell which contains the Spell Sequencer Activation effect must have the same filename, suffixed with the D character.
eg:
  Spell Sequencer Creation filename = SPSS101 
  Spell Sequencer Activation filename = SPSS101D"
261,1,"Spell: Restore Lost Spells [261]","Spell Level","Spell Type","Applies the restore lost spell effect to the targeted creature(s).
This effect will restore 1 spell to memory, at the level specified by the 'Spell Level' field, and of the type specified by the 'Spell Type' filed. If there is no free slot at the specified level, the effect restores a spell at the next lowest level possible.

Known values for 'Spell Type' are:
0   Wizard / Bard
1   Cleric / Druid"
262,1,"Stat: Visual Range [262]","Visual Range","Type","Applies the visual range effect to the targeted creature(s).
This effect modifies the visual range of the targeted creature(s).
The Visual Range parameter seems to be in the 0-15 interval.

Known values for 'Type' are:
0   Cumulative Modifier -> Visual Range = Visual Range + 'Visual Range' value
1   Flat Value Modifier -> Visual Range = 'Visual Range' value"
263,1,"Stat: Backstab [263]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Backstab = Backstab + 'Statistic Modifier' value
1   Flat Value Modifier -> Backstab = 'Statistic Modifier' value
2   Percentage Modifier -> Backstab = (Backstab * 'Statistic Modifier' value) / 100"
264,1,"Spell Effect: Drop Weapons in Panic [264]","Irrelevant","Type","Applies the drop weapons effect to the targeted creature(s), in the style specified by the 'Type' field.
This effect causes the targeted creature(s) to drop a piece of equipment.
It won't affect items marked as 'critical'

Known values for 'Type' are:
0   Drop random equipment
1   Drop a quickslot item (won't drop the left-hand weapon)."
265,1,"Script: Modify Global Variable [265]","Value","Type","Alters the global variable specified by the resource key, in the style specified by the 'Type' field, by the value specified by the 'Value' field.

Known values for 'Type' are:
0   Set Global (to 'Value')
1   Increment Global (by 'Value')

NB. Since the Resource Key can only be 8 characters long maximum, you can not set a Local Variable with this effect this has a name longer than this amount.
NB. You can use the VVC field of external EFF files for an additional 8 characters of variable name.
NB. You can use the 3rd resource field of EFF files for an additional 8 characters.

NB. All timing modes act as permanent for this effect."
266,1,"Spell: Remove Protection from Spell [266]","Irrelevant","Irrelevant","Removes the protection from specific spell (as granted by #206) from the targeted creature(s) based on a matching resource key."
267,1,"Text: Protection from Display Specific String [267]","String Reference","Irrelevant","Prevents the strref specified by the 'String Reference' field being displayed by the targeted creature(s)."
268,1,"Spell Effect: Clear Fog of War (Wizard Eye) [268]","Irrelevant","Irrelevant","Applies the clear fog of war effect on the targeted creature(s).
The targeted creature(s) will be able to explore like a PC does.

This effect sets stat #148 (EXPLORE) to 1."
269,1,"Spell Effect: Shake Window [269]","Strength","Undetermined","Applies the shake windows effect, with an intensity specified by the 'Strength' field"
270,1,"Cure: Unpause Target [270]","Irrelevant","Irrelevant","Removes the pause effect (#165) from the targeted creature(s)."
271,1,"Graphics: Avatar Removal [271]","Irrelevant","Irrelevant","Removes the animation of the targeted creature(s)."
272,1,"Spell: Apply Repeating EFF [272]","Frequency","Type","Applies the eff specified by the resource key to the targeted creature(s) as specified by the 'Type' field. 'Type' mode 4 makes use of Parameter 3, and so can only be used in external eff files.

Known values for 'Type' are:
0   Apply once per second
1   Crash
2   Apply 'Frequency' times per second
3   Apply once per 'Frequency' seconds
4   Apply Param 3 times per 'Frequency' rounds
5+  Crash

NB. The timings are relative to the movement rate of the affected creature(s). Effects 40 (Slow) and 78 (Disease) doubles the timing rate, effect 16 (Haste) halves the timing rate.
NB. If two or more effects of this type affect a creature, only the shortest duration effect will occur."
273,1,"Remove: Specific Area Effect(Zone of Sweet Air) [273]","Undetermined","Undetermined","Removes projectiles listed in clearair.2da."
274,1,"Spell Effect: Teleport to Target [274]","Undetermined","Undetermined","Teleports the affected creature(s) to a random enemy (i.e. party members would teleport to a red circled creature, red circled creatures teleport to the party). If there are no enemies within visual range, no effect will occur."
275,1,"Stat: Hide in Shadows Modifier [275]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Skill = Skill + 'Statistic Modifier' value
1   Flat Value Modifier -> Skill = 'Statistic Modifier' value
2   Percentage Modifier -> Skill = (Skill * 'Statistic Modifier' value) / 100"
276,1,"Stat: Detect Illusion Modifier [276]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Skill = Skill + 'Statistic Modifier' value
1   Flat Value Modifier -> Skill = 'Statistic Modifier' value
2   Percentage Modifier -> Skill = (Skill * 'Statistic Modifier' value) / 100"
277,1,"Stat: Set Traps Modifier [277]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Skill = Skill + 'Statistic Modifier' value
1   Flat Value Modifier -> Skill = 'Statistic Modifier' value
2   Percentage Modifier -> Skill = (Skill * 'Statistic Modifier' value) / 100"
278,1,"Stat: To Hit Modifier [278]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> To-hit = To-hit + 'Statistic Modifier' value
1   Flat Value Modifier -> To-hit = 'Statistic Modifier' value
2   Percentage Modifier -> To-hit = (To-hit * 'Statistic Modifier' value) / 100

NB. This effect adjusts modified THAC0, rather than the base stat."
279,1,"Button: Enable Button [279]","Irrelevant","Button","Enables the button specified by the 'Button Type' field. The resource field acts as a matching key to the resource field of the Enable Button, allowing separate enable/disable reasons.

Known values for 'Button' are:
0   Stealth Button
1   Thieving Skill Button
2   Spell Select Button
3   First Quick Spell Button
4   Second Quick Spell Button
5   Third Quick Spell Button
6   Turn Undead Button
7   Talk Button
8   Use Item Button
9   First Quick Item Button
11  Second Quick Item Button
12  Third Quick Item Button
13  Innate Ability Button"
280,1,"Spell Effect: Wild Magic [280]","Irrelevant","Type","Applies the wild magic effect to the targeted creature(s).
This effect causes other spells to be subject to wild magic throws.

Known values for 'Type' are:
1   Affect next spell cast
2   Affect all spells cast for effect duration"
281,1,"Stat: Wild Magic [281]","Statistic Modifier","Type","This effect will alter the wild-surge roll, making the resultant effect either more or less beneficial.
Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Chance = Chance + 'Statistic Modifier' value
1   Flat Value Modifier -> Chance = 'Statistic Modifier' value
2   Percentage Modifier -> Chance = (Chance * 'Statistic Modifier' value) / 100"
282,1,"Script: Scripting State Modifier [282]","Value","Scripting State","Modifies Scripting state to the given value. Scripting State range from 0 to 35. The scripting state can be checked via scripts (see stats.ids), subtract 156 from the stat value to get the scripting state.

This effect does not have proper bounds checking, and can therefore be used in unintended ways. For example scripting state 13 equals with the NO_CIRCLE attribute (stat=169), and scripting state 1139 ties to PICKPOCKET (stat=29)."
283,1,"Use EFF File (Cursed) [283]","IDS Entry","IDS File","Applies the eff file specified by the resource key to the targeted creature(s), if the targeted creature(s) match the 'IDS Entry' in the specified 'IDS File'. The eff can be removed via the Remove Curse opcode (in addition to other standard methods).

Known values for 'IDS File' are:
2   EA.ids
3   General.ids
4   Race.ids
5   Class.ids
6   Specific.ids
7   Gender.ids
8   Align.ids
9   Kit.ids"
284,1,"Stat: Melee THAC0 Modifier [284]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> THAC0 = THAC0 + 'Statistic Modifier' value
1   Flat Value Modifier -> THAC0 = 'Statistic Modifier' value
2   Percentage Modifier -> THAC0 = (THAC0 * 'Statistic Modifier' value) / 100
The effect modifies stat 166."
285,1,"Stat: Melee Weapon Damage Modifier [285]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Damage = Damage + 'Statistic Modifier' value
1   Flat Value Modifier -> Damage = 'Statistic Modifier' value
2   Percentage Modifier -> Damage = (Damage * 'Statistic Modifier' value) / 100
The effect modifies stat 167."
286,1,"Stat: Missile Weapon Damage Modifier [286]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Damage = Damage + 'Statistic Modifier' value
1   Flat Value Modifier -> Damage = 'Statistic Modifier' value
2   Percentage Modifier -> Damage = (Damage * 'Statistic Modifier' value) / 100
The effect modifies stat 168."
287,1,"Graphics: Selection Circle Removal [287]","Irrelevant","Irrelevant","Removes the selection circle from the targeted creature(s).
The effect modifies stat 169."
288,1,"Stat: Fist THAC0 Modifier [288]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> THAC0 = THAC0 + 'Statistic Modifier' value
1   Flat Value Modifier -> THAC0 = 'Statistic Modifier' value
2   Percentage Modifier -> THAC0 = (THAC0 * 'Statistic Modifier' value) / 100
The effect modifies stat 170."
289,1,"Stat: Fist Damage Modifier [289]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Damage = Damage + 'Statistic Modifier' value
1   Flat Value Modifier -> Damage = 'Statistic Modifier' value
2   Percentage Modifier -> Damage = (Damage * 'Statistic Modifier' value) / 100
The effect modifies stat 171."
290,1,"Text: Change Title [290]","String Reference","Position","Changes the title of the targeted creature(s), to the strref specified by the 'String Reference' field, at the location specified by the 'Position' field.

Known values for 'Position' are:
0   Records Screen information section
1   Various character screens (eg. Inventory and Records Screen)
The effect modifies stats 172 and 173."
291,1,"Graphics: Disable Visual Effect [291]","Irrelevant","Constant Value","Disables the glowing disk from some effect on the targeted creature(s). Does not affect those visual effects which use BAM files - eg. Fire Shield (red).
The Constant Value parameter should be set to 1.
The effect modifies stat 174 to param2."
292,1,"Protection: Backstab [292]","Irrelevant","Constant Value","Makes the targeted creature(s) immune to backstabbing.
The Constant Value parameter should be set to 1.
The effect modifies stat 175 to param2."
293,1,"Script: Enable Offscreen AI [293]","Irrelevant","Constant Value","The targeted creature(s) will still run scripts when off-screen and out of combat.
The Constant Value parameter should be set to 1.
The effect modifies stat 183 to param2."
294,1,"Spell Effect: Existance Delay Override [294]","Undefined","Constant Value","Existance is the verbal constant group from 69 to 74 (or 70-74). These sounds are randomly played (for non global, alive characters, when not in cutscene or dialog). This stat tunes the frequency of these random strings.

Known values for 'Constant Value' are:
-1 - no existance sounds
0  - standard existance sound frequency
Other values - random existance sound frequency (the higher the rarer)
 The effect modifies stat 184, unless param2 is set to 1."
295,1,"Graphics: Disable Permanent Death [295]","Undefined","Constant Value","This targeted creature(s) will never suffer a permanent death (and will therefore always remain resurrectable) - exceptions include petrification and freeze-death.
The Constant Value parameter should be set to 1, and timing mode should be 9 (Permanent after Death).
The effect modifies stat 186."
296,1,"Graphics: Protection from Specific Animation [296]","Irrelevant","Irrelevant","Provides the targeted creature(s) with immunity to the animation specified by the resource key"
297,1,"Spell Effect: Immunity to Turn Undead [297]","Undefined","Constant Value","Makes the targeted creature(s) immune to the Turn Undead effect.
Constant Value should be non-zero.
The effect modifies stat 187."
298,1,"Spell Effect: Execute Script cut250a [298]","Irrelevant","Constant Value","Executes script cut250a.bcs. By default this script teleports the party to the Pocket Plane area (AR4500).
The Constant Value parameter should be set to 1."
299,1,"Spell Effect: Chaos Shield [299]","Shield Amount","Icon","This effect defends against wild surges and displays an associated icon as specified by the 'Icon' parameter.

Known values for 'Icon' are:
0  Normal Chaos Shield
1  Improved Chaos Shield

The effect modifies stat 189."
300,1,"Spell Effect: NPCBump [300]","Unknown","Constant Value","This effect allows the targetted creature(s) to push other creatures out of the way while moving.
Constant Value should be set to 1.
The effect modifies stat 190 to param 2."
301,1,"Stat: Critical Hit Modifier [301]","Statistic Modifier","Irrelevant","This effect improves the Critical Hit chances. 
Critical hits will occur on a roll (on a 1d20) greater or equal to:
20 - 'Statistic Modifier'"
302,1,"Item: Can Use Any Item [302]","Irrelevant","Constant Value","The targeted creature(s) can use any item.
The Constant Value parameter should be set to 1.
The effect modifies stat 191."
303,1,"Spell Effect: Backstab Every Hit [303]","Irrelevant","Constant Value","The targeted creature(s) will backstab with every hit.
The Constant Value parameter should be set to 1.
The effect modifies stat 192."
304,1,"Mass Raise Dead [304]","Irrelevant","Irrelevant","This effect will raise multiple dead PCs and NPCs."
305,1,"Stat: THAC0 Modifier (Off-Hand) [305]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> THAC0 = THAC0 + 'Statistic Modifier' value
1   Flat Value Modifier -> THAC0 = 'Statistic Modifier' value
2   Percentage Modifier -> THAC0 = (THAC0 * 'Statistic Modifier' value) / 100"
306,1,"Stat: THAC0 Modifier (On-Hand) [306]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> THAC0 = THAC0 + 'Statistic Modifier' value
1   Flat Value Modifier -> THAC0 = 'Statistic Modifier' value
2   Percentage Modifier -> THAC0 = (THAC0 * 'Statistic Modifier' value) / 100"
307,1,"Ranger Tracking Ability [307]","Range","Irrelevant","Activates the Tracking Ability. A string from tracking.2da is shown, and arrows appear along the screen edge pointing to any creatures within range. The units of the range parameter are unknown.
The arrow effect may be hardcoded to spell SPCL922.

NB: The file 'tracking.2da' lists the string reference that shows what information is learned from using this effect for each area."
308,1,"Protection: From Tracking [308]","Irrelevant","Constant value","Protects the targetted creature(s) from the Tracking arrows effect (has no affect on the area string displayed).
The effect modifies stat 195 to the value of param type."
309,1,"Script: Modify Local Variable [309]","Value","Type","Set both the local variable specified by the resource key to the value specified by the 'Value' field.

Known values for 'Type' are:
0   Set Local (to 'Value')
1   Increment Local (by 'Value')

NB: Since the Resource Key can only be 8 characters long maximum, you can not set a variable with this Effect this has a name longer than this amount.
You can use the VVC field of external EFF files for an additional 8 characters of variable name.
You can use the 3rd resource field of EFF files for an additional 8 characters."
310,1,"Protection: from Timestop [310]","Irrelevant","Constant Value","The targeted creature(s) becomes immune to time-stop.
The Constant Value parameter should be set to 1.
The effect modifies stat 197."
311,1,"Spell: Random Wish Spell [311]","Irrelevant","Irrelevant","This effect casts a wish spell (SPWISH01 - SPWISH25), selected based on the casting creatures Wisdom attribute, as outlined below.

SPWISHxx    MinWis    MaxWis
01          10        25
02          10        25
03          10        25
04          10        25
05          0         25
06          10        25
07          0         25
08          15        25
09          0         25
10          0         25
11          0         25
12          0         25
13          0         25
14          0         25
15          15        25
16          0         25
17          0         25
18          0         17
19          0         9
20          0         17
21          0         17
22          0         9
23          0         9
24          0         9
25          0         25"
312,1,"Crash [312]","Undefined","Undefined","This effect crashes the game.
This opcode is also known as ImmunityToSequester."
313,1,"High-Level Ability Denotation [313]","Undetermined","Undetermined","This effect denotes that the high level ability specified by the resource key has been gained. Used for pre-requisites/count limits."
314,1,"Spell: Golem Stoneskin [314]","Amount","Irrelevant","Gives the targeted creature(s) a number of protections from physical attacks, as specified by the 'Amount' field.

NB: Do not use this effect in conjunction with the Juggernaut Golem Manual as it will corrupt the use of that item."
315,1,"Graphics: Animation Removal [315]","Irrelevant","Constant Value","This effect will remove the animation of the targeted creature(s).
The Constant Value parameter should be set to a non-zero value.
The effect modifies stat 201."
316,1,"Spell: Magical Rest [316]","Irrelevant","Irrelevant","This effect will refresh spells and remove any fatigue."
317,1,"State: Haste 2 [317]","Irrelevant","Type","Applies the Haste effect, in the style specified by the 'Type' value.

Known values for 'Type' are:
0   Normal Haste
1   Improved Haste
2   Speed haste without attack bonuses

The effect modifies stat 155.
NB. This effect will cancel out the slow opcode."
318,1,"Unused","Unknown","Unknown","Unknown"
319,1,"Usability: Item Usability","IDS Entry","IDS File","This effect restricts the item to creature(s) matching the object identifiers. The string to display when an invalid creature attempts to use the item is held in 0x2c.

Known values for 'IDS File' are:
2   EA.ids
3   General.ids
4   Race.ids
5   Class.ids
6   Specific.ids
7   Gender.ids
8   Align.ids
9   Kit.ids
10  Actor's name
11  Actor's scripting name (8 maximum in resource field)


If 'IDS File' is set to 10, the item is restricted to characters with the name specified by the strref held in parameter1.
If 'IDS File' is set to 11, the item is restricted to characters with the death variable specified by the resource field."
320,1,"Change Weather","Weather","Irrelevant","Changes the weather of the current area to the weather specified by 'Weather'.

Known values for 'Weather' are:
0 - Normal
1 - Rain
2 - Snow
3 - Fog (unimplemented)"
321,1,"Removal: Effects specified by Resource","Irrelevant","Type","Removes effects from the resource specified by the resouce key, in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Default
1   Equipped effects list only
2   Timed effects list only

If used with a timing mode other than Duration (0) the effect behaves as per effect 206."
